id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20875,2016-09-17 18:00:00,1500063.3172720994,6,2.0,1199,92757,3.5,1,4,4,4,7236,2851,1918,2001,98183,47.632548,-121.951423,415,87961
20876,2016-09-17 19:00:00,434304.91479250736,8,1.5,11308,182227,1.5,0,1,4,6,9245,3676,1923,2010,98131,47.231663,-121.695355,5023,46642
20877,2016-09-17 20:00:00,369600.1450691049,7,2.0,6963,192361,3.5,0,1,2,6,8710,77,1949,2004,98062,47.143837,-122.271899,1717,94535
20878,2016-09-17 21:00:00,334411.60657504364,4,7.0,3934,11124,2.5,0,4,3,9,3936,1412,1938,1996,98167,47.190908,-122.392738,4820,168415
20879,2016-09-17 22:00:00,148358.30482754068,2,4.5,2172,47763,3.5,0,3,3,6,5973,2817,2010,2008,98108,47.399701,-121.993963,472,107508
20880,2016-09-17 23:00:00,702877.5509524526,2,4.0,13276,170024,1.0,0,3,1,8,5821,2012,1992,1962,98124,47.742549,-121.592118,5082,51182
20881,2016-09-18 00:00:00,410922.6363311998,8,6.0,3041,57217,2.0,0,2,2,13,9169,4211,1949,2010,98043,47.690105,-121.333802,6183,53028
20882,2016-09-18 01:00:00,632194.1775824658,8,1.5,2555,85879,3.0,0,0,1,3,9273,1086,1920,1936,98105,47.130131,-122.084546,4037,67182
20883,2016-09-18 02:00:00,1606092.231976211,1,0.5,4469,60017,2.0,0,4,4,3,4845,2640,1924,1992,98111,47.497432,-121.991881,4310,179715
20884,2016-09-18 03:00:00,336540.49449081166,1,3.0,11524,52759,3.5,0,1,1,13,813,2244,2014,1934,98137,47.52869,-121.57386,1563,21907
20885,2016-09-18 04:00:00,86111.12551290708,4,2.5,8359,22972,1.0,0,0,2,3,7044,3589,1909,1965,98035,47.185964,-122.397415,5160,166472
20886,2016-09-18 05:00:00,619550.3541428746,1,3.0,6424,130868,2.5,0,2,2,11,1359,687,1942,1939,98106,47.613271,-122.068986,1449,59091
20887,2016-09-18 06:00:00,497226.8168602003,10,8.0,835,140619,3.0,0,2,2,4,1437,3369,1934,2009,98124,47.70038,-121.515121,1587,39191
20888,2016-09-18 07:00:00,264946.25864075054,1,5.0,8561,193523,3.5,0,0,5,13,7104,4522,1959,2012,98125,47.63528,-122.100906,1275,2687
20889,2016-09-18 08:00:00,584251.275146848,10,5.0,13021,61460,1.5,0,4,1,12,3520,896,1909,2015,98172,47.684756,-121.528275,2083,190819
20890,2016-09-18 09:00:00,767019.4388823803,5,5.5,5039,115478,1.5,0,2,2,12,3896,101,1903,1997,98020,47.200641,-122.387664,1814,3366
20891,2016-09-18 10:00:00,228062.05976524935,1,3.5,7566,189480,2.5,0,3,3,13,544,213,2009,1938,98067,47.57103,-122.007404,2511,75829
20892,2016-09-18 11:00:00,358279.1452984627,10,8.0,11840,188891,2.0,0,1,4,12,7568,4631,1974,2006,98056,47.450708,-122.304682,4944,152054
20893,2016-09-18 12:00:00,1243857.021131809,6,8.0,11549,165894,1.0,1,0,2,9,3964,3728,2001,2012,98028,47.151015,-121.823777,2351,100531
20894,2016-09-18 13:00:00,266962.76377488626,4,6.5,10097,38192,2.0,0,0,2,13,1658,1298,1951,1967,98184,47.382042,-122.57833,5533,36745
20895,2016-09-18 14:00:00,463549.67354712286,10,2.0,12434,80169,1.5,0,3,3,13,8940,605,1941,1941,98145,47.220684,-122.008321,2912,61102
20896,2016-09-18 15:00:00,70467.87306767385,5,7.0,11035,157976,3.5,0,2,2,5,7661,2548,1940,1995,98097,47.306213,-121.791706,1849,146297
20897,2016-09-18 16:00:00,156797.14036171758,9,1.5,7932,58672,2.5,0,2,3,11,5749,2258,1973,2002,98042,47.451867,-122.006445,4022,108911
20898,2016-09-18 17:00:00,493985.89747097355,2,5.0,8261,188174,2.0,0,2,4,7,5060,2971,1947,1992,98031,47.275957,-122.594483,6045,6532
20899,2016-09-18 18:00:00,1045066.9065204376,3,4.0,8012,6707,3.0,0,0,5,7,2274,695,1976,1989,98129,47.104377,-122.5882,2258,42089
20900,2016-09-18 19:00:00,170515.11496529455,3,1.0,9956,92204,2.0,0,1,1,9,9126,4397,1984,2013,98079,47.562094,-121.416143,911,47741
20901,2016-09-18 20:00:00,466118.3465611619,9,7.5,10752,77695,2.0,0,0,5,10,6602,597,1901,2006,98017,47.145356,-121.346585,1284,147235
20902,2016-09-18 21:00:00,340100.84775714105,3,7.5,7156,71980,2.0,0,0,3,5,7853,3228,1913,1976,98176,47.672891,-122.088692,1983,123172
20903,2016-09-18 22:00:00,862130.2484270595,10,7.5,10561,9705,1.5,0,3,2,13,9362,1513,1907,1984,98146,47.140392,-121.881547,449,185804
20904,2016-09-18 23:00:00,188629.05363329378,5,2.0,5517,6345,1.0,0,3,4,3,8072,4325,1941,1987,98125,47.561539,-121.745073,2397,60381
20905,2016-09-19 00:00:00,597825.6013482885,6,3.0,3557,150531,2.5,0,3,4,3,1794,2585,1928,1968,98090,47.581224,-122.122379,465,18605
20906,2016-09-19 01:00:00,279964.0606530367,6,7.5,5926,131590,3.0,0,1,4,11,8724,984,1916,1961,98024,47.423991,-121.557412,3363,110738
20907,2016-09-19 02:00:00,517169.8437223164,6,1.5,1121,117362,1.0,0,4,1,9,7363,464,1927,1974,98061,47.74668,-122.203862,2329,169824
20908,2016-09-19 03:00:00,464284.0109941679,1,5.0,11291,164973,1.5,0,3,1,8,7099,2402,1988,1942,98032,47.179525,-121.808525,3754,168147
20909,2016-09-19 04:00:00,370924.80833611893,6,4.0,12672,103273,1.5,0,2,5,8,3111,3334,1994,1947,98083,47.328326,-122.089668,1623,170242
20910,2016-09-19 05:00:00,618138.7911589294,1,1.5,10059,174406,3.5,0,0,3,9,2091,1083,1967,2006,98164,47.787029,-121.464404,3851,5237
20911,2016-09-19 06:00:00,456140.84618241835,6,7.0,12691,65399,1.0,0,4,5,4,3808,2510,1902,1948,98047,47.532232,-121.427093,1006,115953
20912,2016-09-19 07:00:00,403138.5541023072,10,1.5,7061,138331,1.5,0,3,3,7,3043,99,1959,0,98115,47.737931,-121.686626,3119,63188
20913,2016-09-19 08:00:00,344727.1198839903,6,5.0,2700,42489,1.5,0,4,1,13,3993,907,1982,1975,98016,47.51877,-122.039287,5451,19349
20914,2016-09-19 09:00:00,467109.44781500736,3,3.0,8959,123096,2.5,0,3,1,5,9361,2414,1940,1993,98123,47.241047,-121.456542,4057,159412
20915,2016-09-19 10:00:00,516809.94965946604,3,3.5,12899,199377,1.0,0,0,1,9,3794,4682,1984,1970,98180,47.69836,-121.933841,4995,90624
20916,2016-09-19 11:00:00,221372.15952425826,6,2.0,12788,43557,1.5,0,0,1,4,1251,1282,1928,1945,98017,47.493436,-121.896768,3816,39808
20917,2016-09-19 12:00:00,346407.1628596177,2,5.0,10740,141491,3.5,0,2,2,4,4321,942,1909,1998,98108,47.773098,-121.525312,3709,42806
20918,2016-09-19 13:00:00,211370.93161095204,5,8.0,4040,42117,3.5,0,1,2,13,7488,2315,1998,1987,98113,47.721943,-122.121715,2361,86252
20919,2016-09-19 14:00:00,430244.1873530151,10,7.0,12342,42313,2.0,0,2,3,13,1012,4087,1917,1995,98178,47.234194,-122.503885,5070,107500
20920,2016-09-19 15:00:00,292250.75320750417,3,5.5,13491,158128,1.5,0,1,5,11,9069,3972,1917,1982,98113,47.169276,-122.209743,3073,160290
20921,2016-09-19 16:00:00,758841.4972841593,5,6.0,2605,102723,1.5,0,3,2,12,4933,1474,1920,2002,98080,47.789243,-121.619144,503,96380
20922,2016-09-19 17:00:00,708502.5125699156,3,7.0,8983,9734,3.0,0,1,4,6,977,937,1932,2001,98114,47.117651,-122.342514,2186,91972
20923,2016-09-19 18:00:00,231903.35846071874,2,4.0,11758,109375,1.5,0,0,5,7,2123,1548,1970,1958,98018,47.737027,-122.522855,2339,105909
20924,2016-09-19 19:00:00,441699.4084035159,4,5.0,2035,133919,1.0,0,1,5,6,3678,3040,1960,1970,98081,47.39217,-121.467018,2426,81544
20925,2016-09-19 20:00:00,691737.3465034539,5,7.0,2532,178954,3.0,0,1,2,9,7348,4175,1912,2015,98086,47.639829,-122.16302,3110,25845
20926,2016-09-19 21:00:00,391321.2746541179,6,5.5,4928,128199,1.0,0,2,3,13,1949,3796,1925,1938,98126,47.324021,-121.370159,5552,53618
20927,2016-09-19 22:00:00,265733.1085186311,2,1.5,6323,161175,3.0,0,3,2,6,9038,92,1967,1997,98090,47.711342,-122.085599,1746,167886
20928,2016-09-19 23:00:00,205935.3431639506,3,6.5,4565,164447,3.0,0,1,5,3,9238,779,2009,1985,98091,47.745219,-121.849188,2854,29635
20929,2016-09-20 00:00:00,804508.8879159249,3,0.5,10061,93646,3.0,0,3,4,9,6754,1005,1976,1973,98108,47.791006,-121.863274,5393,99126
20930,2016-09-20 01:00:00,832259.1950502426,6,7.0,9279,33528,2.5,0,3,4,7,3924,914,1917,2008,98100,47.168668,-122.16516,4298,82792
20931,2016-09-20 02:00:00,382481.9267433321,1,6.5,12413,30875,3.0,0,1,4,4,5399,3688,1967,1943,98016,47.574499,-121.762016,5482,7868
20932,2016-09-20 03:00:00,756377.8328142747,7,6.5,3471,5206,2.5,0,3,5,6,4642,1464,1985,1945,98199,47.354056,-122.281191,5866,169263
20933,2016-09-20 04:00:00,55511.896553533006,8,0.5,10580,185552,3.5,0,4,4,13,8665,620,1994,1942,98171,47.621181,-122.16345,5342,150697
20934,2016-09-20 05:00:00,1120503.0066118177,7,8.0,1273,143680,2.0,0,0,4,11,5982,4490,1976,1963,98193,47.414835,-122.323092,2912,59137
20935,2016-09-20 06:00:00,396383.96787389024,4,5.0,11217,174190,1.5,0,2,1,13,4908,1769,1958,1972,98002,47.799284,-121.828821,5186,134896
20936,2016-09-20 07:00:00,488572.7147746204,7,6.5,1135,189674,3.0,0,0,1,6,1636,1672,1900,0,98187,47.182501,-122.586423,2029,144005
20937,2016-09-20 08:00:00,353499.58609241474,1,4.5,2181,96074,2.0,0,2,4,3,7814,275,1929,1953,98121,47.42615,-122.599443,538,7324
20938,2016-09-20 09:00:00,1175254.4523500688,8,3.0,10852,40255,1.0,0,1,2,6,5279,1034,1918,1999,98071,47.542618,-122.328694,969,99516
20939,2016-09-20 10:00:00,210551.9854202846,10,2.5,4544,173664,1.5,0,3,2,7,8487,2698,1975,1962,98165,47.238562,-121.719925,3506,141093
20940,2016-09-20 11:00:00,1241861.7571335817,10,1.0,8752,111175,3.5,0,2,1,5,2914,4331,2015,2006,98182,47.322977,-121.335648,532,151740
20941,2016-09-20 12:00:00,583844.3163399972,3,4.5,5311,22218,2.0,0,1,3,5,588,1505,1908,2002,98088,47.755985,-122.236105,2967,128660
20942,2016-09-20 13:00:00,684103.8079804742,9,1.5,12299,199446,3.5,0,1,3,10,2282,599,1991,2008,98080,47.412778,-122.478914,1935,139128
20943,2016-09-20 14:00:00,351356.5524046096,1,5.0,4362,154719,2.5,0,2,4,12,3672,3950,1996,0,98068,47.338364,-122.510741,5067,4387
20944,2016-09-20 15:00:00,177060.4646604956,6,5.0,1194,20821,3.5,0,1,2,6,3186,1984,1932,2004,98086,47.343585,-121.454857,770,159680
20945,2016-09-20 16:00:00,848612.1555394562,1,4.0,5293,157602,3.0,0,2,4,4,6530,2475,1996,1934,98104,47.133915,-122.30377,2916,57385
20946,2016-09-20 17:00:00,550171.7855650757,8,1.5,10117,148052,1.0,0,3,4,12,9045,4022,2014,1938,98118,47.37644,-122.487534,2270,90609
20947,2016-09-20 18:00:00,1147546.1303116973,3,3.5,4580,154206,3.0,0,3,2,5,7727,1529,2013,1964,98172,47.77805,-121.544879,2093,163632
20948,2016-09-20 19:00:00,386294.9886377949,4,7.0,3723,21577,1.5,0,0,3,8,509,3613,1992,1959,98025,47.774958,-122.367748,3742,163806
20949,2016-09-20 20:00:00,329897.7492827707,6,4.0,7530,92404,1.0,0,4,2,8,1114,3850,1906,1975,98080,47.775827,-122.55625,3993,177310
20950,2016-09-20 21:00:00,1169002.9519555194,4,3.0,2897,139494,3.0,0,4,5,5,8817,2949,1926,1959,98122,47.703208,-121.343776,2341,47775
20951,2016-09-20 22:00:00,1686769.8306603616,8,5.0,4232,39191,3.0,0,1,2,7,5274,4595,1963,1944,98004,47.655049,-122.593372,3989,127331
20952,2016-09-20 23:00:00,445317.6040126705,9,5.0,11569,161925,3.5,0,2,5,6,9172,1516,1963,1957,98120,47.763575,-122.401002,5784,83153
20953,2016-09-21 00:00:00,261207.3335059846,5,1.0,6015,147336,3.0,0,0,2,6,5877,3431,2012,2006,98188,47.226484,-122.01732,5135,180445
20954,2016-09-21 01:00:00,780251.4620491584,1,2.5,1103,156489,2.5,0,1,1,9,1721,1113,1929,2005,98158,47.429271,-121.347568,4654,51189
20955,2016-09-21 02:00:00,370343.26718674897,8,4.0,8141,48487,1.5,0,3,3,9,1103,4713,2010,1999,98033,47.409868,-122.58625,5164,37258
20956,2016-09-21 03:00:00,672988.8075335061,2,3.0,2967,61001,1.0,0,4,1,9,7194,4490,1906,1998,98010,47.592615,-122.347476,1544,105301
20957,2016-09-21 04:00:00,368983.3565979589,6,3.0,1578,196875,3.5,0,3,4,9,3732,2944,1970,2002,98033,47.586226,-121.494429,5795,91345
20958,2016-09-21 05:00:00,1322202.9602328031,6,4.0,1935,45001,1.5,0,1,3,10,7330,496,2012,1943,98073,47.412895,-121.319108,2713,83159
20959,2016-09-21 06:00:00,271130.991477368,7,2.5,4196,25339,1.5,0,1,2,7,1784,4431,1938,1965,98135,47.543581,-121.304333,5085,61223
20960,2016-09-21 07:00:00,619315.9018706825,9,3.0,11508,176904,2.0,0,1,2,8,6836,3954,1910,1958,98125,47.756084,-122.191677,5884,78031
20961,2016-09-21 08:00:00,314238.84255856957,1,6.5,9321,140992,1.5,0,0,1,6,2405,346,1983,1956,98090,47.321552,-121.599951,3522,111766
20962,2016-09-21 09:00:00,363285.9001632655,10,4.5,11860,168010,2.0,0,0,5,11,3834,562,1906,1961,98054,47.423639,-122.447093,3502,112695
20963,2016-09-21 10:00:00,331558.99668840336,8,7.0,12597,129403,3.0,0,2,5,12,2950,1137,1965,1972,98165,47.232301,-122.179624,4996,185285
20964,2016-09-21 11:00:00,741941.4764020579,5,7.5,6056,136721,3.5,0,2,3,11,756,1885,1947,1944,98109,47.793431,-121.991013,5301,51292
20965,2016-09-21 12:00:00,841426.6983107403,6,7.5,5464,194703,3.0,0,4,4,3,4950,2668,1955,1939,98041,47.347096,-121.987219,1898,147855
20966,2016-09-21 13:00:00,653708.74045354,8,2.5,5843,83464,1.0,0,1,5,10,4136,2901,1972,1961,98077,47.45462,-121.499735,5256,111272
20967,2016-09-21 14:00:00,410204.696266351,8,4.0,3550,180067,1.5,0,3,3,11,1903,1118,1978,1966,98026,47.206497,-122.179128,3405,105586
20968,2016-09-21 15:00:00,488027.0051377081,7,4.5,11324,157008,2.0,0,1,4,3,1995,2874,1942,2006,98133,47.31298,-121.700733,3089,199346
20969,2016-09-21 16:00:00,829356.2678258665,7,7.0,7091,43954,2.0,0,0,3,5,9285,3544,1923,1990,98186,47.401311,-122.547554,3118,141652
20970,2016-09-21 17:00:00,847900.1083219703,1,4.5,8486,97298,3.0,0,1,2,10,2353,531,1915,1994,98171,47.383187,-122.145391,5280,166810
20971,2016-09-21 18:00:00,67292.70120065848,8,2.5,8207,136112,3.5,0,1,4,9,3978,2252,1976,1995,98056,47.695865,-121.726962,2333,129725
20972,2016-09-21 19:00:00,365654.61053186207,3,4.5,11073,104520,3.5,0,1,3,12,4639,4115,1915,2008,98145,47.451972,-121.359086,3968,124907
20973,2016-09-21 20:00:00,378139.64817509253,5,1.0,6951,78011,2.5,0,1,3,6,9189,1571,1903,1981,98009,47.541424,-121.485805,628,60263
20974,2016-09-21 21:00:00,706781.4647386178,4,7.0,10513,48862,2.0,0,2,2,8,6144,3283,2010,2013,98171,47.234515,-122.599288,3408,194759
20975,2016-09-21 22:00:00,422210.98291847407,10,4.5,12352,45945,2.5,0,2,1,8,4031,1605,1999,1984,98057,47.442289,-121.434528,5955,42637
20976,2016-09-21 23:00:00,731921.3681874474,3,5.5,3784,85466,3.5,0,4,4,13,5034,3518,1904,1965,98017,47.330794,-122.394778,3691,38177
20977,2016-09-22 00:00:00,207925.98630325252,10,2.0,8480,170804,1.0,0,4,2,8,9291,549,1977,1956,98025,47.378762,-121.831182,5848,177035
20978,2016-09-22 01:00:00,530745.6379201016,5,4.5,9950,152300,3.0,0,2,5,3,2021,961,2012,1989,98042,47.588167,-122.204194,2397,118750
20979,2016-09-22 02:00:00,830799.6564071546,3,4.5,7874,121293,2.5,0,0,1,10,5931,2542,1960,1966,98137,47.276329,-122.310487,818,3625
20980,2016-09-22 03:00:00,157618.36699742853,9,5.0,6211,91863,1.5,0,4,2,9,4874,214,1946,1964,98196,47.602404,-121.385161,2398,53541
20981,2016-09-22 04:00:00,2570344.328212773,9,7.0,4113,182362,2.0,0,0,2,4,1080,3759,1949,1958,98195,47.293345,-121.601725,4905,161061
20982,2016-09-22 05:00:00,1018274.5681190874,6,6.0,6322,126962,3.0,0,1,4,12,2337,2438,1968,1976,98051,47.182813,-121.518305,410,121609
20983,2016-09-22 06:00:00,442832.6939763663,3,4.5,511,10479,3.5,0,1,3,7,2896,1222,1919,1992,98189,47.572592,-121.341288,3004,92761
20984,2016-09-22 07:00:00,247734.85618434535,5,7.0,8627,30131,3.0,0,2,2,11,7873,4007,1917,1951,98024,47.493167,-121.958701,1577,68024
20985,2016-09-22 08:00:00,391382.41121749976,8,3.0,13367,104084,1.5,0,1,2,5,3978,318,2012,1988,98196,47.283278,-122.35976,496,199165
20986,2016-09-22 09:00:00,469142.41203383467,9,4.0,7499,176161,2.0,0,2,5,11,3253,4534,1983,1962,98037,47.414106,-121.950036,1288,174854
20987,2016-09-22 10:00:00,602271.6026681288,3,5.5,6440,30919,3.0,0,4,1,7,5516,1139,2009,1979,98116,47.769047,-121.544588,993,86681
20988,2016-09-22 11:00:00,1264848.1009356265,5,4.0,5021,83614,2.0,0,1,4,7,7338,3842,1932,1977,98129,47.689045,-121.777035,4154,116257
20989,2016-09-22 12:00:00,317023.46474259906,2,3.0,408,68484,1.5,0,3,3,5,905,1422,1996,1969,98079,47.45449,-121.809318,931,137937
20990,2016-09-22 13:00:00,655987.4169743974,2,1.5,4892,152176,3.5,0,4,5,6,812,3192,1911,1943,98044,47.252546,-122.406677,2866,85118
20991,2016-09-22 14:00:00,179028.3739915069,2,5.5,3984,102646,2.0,0,0,4,13,3829,2472,1964,1935,98010,47.132422,-122.053336,5021,113623
20992,2016-09-22 15:00:00,331200.5956568043,6,2.0,8625,167175,2.0,0,3,3,6,6558,1521,1988,1939,98168,47.50538,-121.340028,5949,76623
20993,2016-09-22 16:00:00,575907.1872847885,3,1.5,9843,163533,3.0,0,3,1,12,8394,2457,1919,1953,98016,47.36437,-122.386231,2359,2035
20994,2016-09-22 17:00:00,717755.1288609027,10,2.0,668,198378,2.5,0,2,1,9,5602,4183,1990,2010,98129,47.670898,-121.750157,2336,73344
20995,2016-09-22 18:00:00,261120.5001959158,5,5.5,12401,164154,3.0,0,2,2,13,8792,2423,1967,2014,98069,47.429504,-121.698142,2286,190452
20996,2016-09-22 19:00:00,324956.24217695935,8,1.5,6041,138253,1.5,0,0,3,5,9332,1421,1910,2009,98061,47.686217,-121.347575,5993,153586
20997,2016-09-22 20:00:00,1229833.8598202183,5,8.0,13509,138776,1.5,0,0,4,6,6685,3195,2005,1959,98029,47.625994,-122.249875,5578,49257
20998,2016-09-22 21:00:00,997827.8383403636,2,6.0,6599,69704,1.0,0,4,1,7,1536,4754,2003,1948,98069,47.300835,-122.396207,1033,130547
20999,2016-09-22 22:00:00,511918.16227362567,6,3.5,2929,54755,1.5,0,2,5,10,1407,3764,1907,2012,98198,47.768204,-121.300102,2633,151945
21000,2016-09-22 23:00:00,92443.08092467864,2,5.0,12101,172868,3.5,0,2,2,10,7996,4060,1990,2003,98063,47.709996,-122.533896,5488,70735
21001,2016-09-23 00:00:00,2565830.544967621,8,0.5,9693,95846,1.0,0,1,1,13,4354,3348,1973,1949,98136,47.735409,-121.769632,4760,38576
21002,2016-09-23 01:00:00,436283.65987981495,2,7.0,8296,88819,1.5,0,4,4,5,4615,3659,1991,1967,98162,47.137041,-121.592022,3211,63397
21003,2016-09-23 02:00:00,355472.46089397644,7,2.5,9808,189975,3.0,0,2,2,6,3552,216,1912,1945,98055,47.679013,-121.919787,1971,81615
21004,2016-09-23 03:00:00,306921.7327556713,4,1.0,9480,138698,2.0,0,2,4,12,4847,230,1931,1944,98089,47.775983,-122.092458,2548,176156
21005,2016-09-23 04:00:00,575766.1836136694,4,6.0,1803,180366,2.5,0,0,5,11,3934,2645,2008,1941,98084,47.352154,-121.738386,1398,170990
21006,2016-09-23 05:00:00,579898.1782789753,8,3.0,1116,145995,3.5,0,4,3,9,4591,274,1991,1979,98026,47.214929,-121.746361,3354,90204
21007,2016-09-23 06:00:00,860646.8280707231,4,5.0,3686,63998,1.5,0,3,4,3,8691,4331,1960,1972,98164,47.77182,-122.129456,4084,39172
21008,2016-09-23 07:00:00,231366.0772136646,8,7.0,4687,46036,2.0,0,0,2,4,1269,1748,1992,1955,98007,47.581377,-121.522498,1641,79047
21009,2016-09-23 08:00:00,355490.42191943724,9,6.5,8890,59727,1.0,0,4,4,8,3937,54,1993,1989,98073,47.78594,-121.769347,6078,70013
21010,2016-09-23 09:00:00,1832848.7460454032,8,3.0,5147,112299,3.5,0,1,5,12,2703,2222,1969,1954,98161,47.173299,-122.333906,4955,68006
21011,2016-09-23 10:00:00,517732.2228500861,4,7.0,8806,38761,3.0,0,3,2,11,4805,2495,1937,2011,98186,47.173768,-121.610196,5532,22808
21012,2016-09-23 11:00:00,392084.6105302714,5,3.5,7057,144513,1.5,0,0,4,10,4627,190,1927,1985,98118,47.595798,-121.674218,1225,47797
21013,2016-09-23 12:00:00,228860.41703358135,6,4.5,12573,63051,2.5,0,2,1,12,1244,1634,1918,2006,98153,47.251508,-122.120146,3866,184403
21014,2016-09-23 13:00:00,630427.862120013,9,5.0,10393,64289,3.0,0,4,1,5,9011,3626,1931,1993,98128,47.763512,-121.59715,2852,187005
21015,2016-09-23 14:00:00,910466.8345306597,5,1.0,4464,34876,2.5,0,2,4,12,8996,4646,1927,1958,98150,47.128886,-121.448829,617,136888
21016,2016-09-23 15:00:00,816034.0426965202,2,5.0,12733,119707,1.5,0,0,2,6,4154,2129,1907,1936,98162,47.211771,-121.456695,2343,130797
21017,2016-09-23 16:00:00,369106.09258307086,7,5.0,7917,88849,1.0,0,0,4,4,7358,3047,1989,2002,98041,47.773425,-122.221089,3122,144517
21018,2016-09-23 17:00:00,569706.5019582509,6,7.0,7229,82509,3.0,0,0,2,9,9261,2958,1926,1942,98015,47.695025,-121.352526,993,114099
21019,2016-09-23 18:00:00,1425683.0720686214,3,3.0,460,119781,3.0,0,4,4,10,8890,2808,1907,1999,98065,47.683196,-122.498724,3474,120078
21020,2016-09-23 19:00:00,936231.0792401126,8,2.5,8863,100602,2.0,0,4,5,11,4155,4034,1943,1997,98072,47.407333,-121.308072,2733,24012
21021,2016-09-23 20:00:00,255527.6956157707,3,4.0,9099,52490,2.0,0,2,2,3,6242,3386,2007,1987,98058,47.1369,-122.380772,3091,126958
21022,2016-09-23 21:00:00,74443.55414885795,10,5.5,476,36661,3.5,0,0,4,3,389,1213,2005,1958,98126,47.471764,-121.978622,6130,109811
21023,2016-09-23 22:00:00,544564.0008083247,4,4.5,4223,140746,2.5,0,4,5,11,7327,4629,1906,1968,98057,47.129517,-121.400536,3636,93026
21024,2016-09-23 23:00:00,773745.036984532,9,1.5,9791,18775,3.0,0,3,3,10,5577,397,2014,1975,98030,47.701403,-121.614716,6183,60837
21025,2016-09-24 00:00:00,206394.12657923897,4,3.0,764,67595,1.0,0,4,2,8,7929,4493,1906,1948,98046,47.786611,-121.372486,4543,113183
21026,2016-09-24 01:00:00,439699.7270981492,2,1.0,12327,164337,1.5,0,3,3,5,7093,4786,1901,1992,98037,47.505232,-122.382002,4521,182645
21027,2016-09-24 02:00:00,367842.6903518117,9,6.0,3449,54575,2.0,0,1,2,11,6794,1397,1969,1939,98015,47.539198,-122.022874,5245,24178
21028,2016-09-24 03:00:00,475917.79825675447,10,7.0,9240,92206,2.5,0,3,4,4,7354,1569,1965,2014,98164,47.152962,-122.370707,1429,22597
21029,2016-09-24 04:00:00,302160.1938749413,8,1.0,6528,135320,3.5,0,1,5,9,5475,1428,1968,1941,98169,47.756788,-122.125256,2218,63028
21030,2016-09-24 05:00:00,1091821.2138907935,4,4.5,8309,17015,2.5,0,0,5,12,3023,407,1947,1991,98130,47.41282,-122.537336,4738,102523
21031,2016-09-24 06:00:00,490695.09025943803,6,4.5,4658,97316,1.5,0,2,1,13,1351,4752,1938,1950,98036,47.762813,-121.423943,929,126549
21032,2016-09-24 07:00:00,239112.20068484254,6,4.0,11284,83837,3.0,0,0,4,3,1459,360,2010,1956,98153,47.471719,-122.278202,2528,152776
21033,2016-09-24 08:00:00,840896.2005655852,2,4.5,13158,97745,3.0,0,4,3,4,4851,1491,1979,1947,98145,47.181303,-122.472262,5297,82305
21034,2016-09-24 09:00:00,182602.8185737806,9,6.0,375,41202,3.5,0,1,4,7,4795,3298,1911,1970,98016,47.316879,-122.015302,5625,189179
21035,2016-09-24 10:00:00,1087232.5321803621,6,4.0,7603,67280,3.0,0,1,5,11,4020,1124,1909,2013,98153,47.378972,-121.566533,2459,1036
21036,2016-09-24 11:00:00,885352.8959150255,5,7.5,2144,54994,2.5,0,1,3,4,1452,4147,1905,1985,98112,47.342762,-121.737481,5061,111843
21037,2016-09-24 12:00:00,1170384.2910393416,2,4.5,1348,96072,3.5,0,2,4,11,3380,648,1969,1936,98085,47.553208,-121.337294,643,187607
21038,2016-09-24 13:00:00,396022.9880926959,10,1.0,12752,92134,1.0,0,1,1,3,3100,3580,1944,1950,98012,47.612356,-121.94066,2260,196962
21039,2016-09-24 14:00:00,312612.6659277235,1,7.5,7718,68760,2.0,0,0,2,10,5861,2946,1912,1980,98165,47.510852,-121.791022,5054,196370
21040,2016-09-24 15:00:00,469214.468892676,7,1.5,3140,105465,3.0,0,0,1,8,3838,2385,1911,1964,98069,47.574441,-121.477483,2903,17457
21041,2016-09-24 16:00:00,417021.99681731657,4,6.5,10601,7367,1.0,0,1,2,9,8513,1216,1900,1947,98097,47.268952,-122.429119,3164,155444
21042,2016-09-24 17:00:00,280151.16181586677,7,4.5,10504,109163,1.5,0,2,4,9,2177,2036,1915,1994,98138,47.538024,-121.717379,946,15817
21043,2016-09-24 18:00:00,300277.9065827897,5,6.0,8506,21017,1.5,0,1,3,11,6912,4256,1913,2009,98138,47.125162,-121.899474,2544,132345
21044,2016-09-24 19:00:00,342332.9248172447,1,4.5,6532,130563,1.5,0,4,1,10,4482,4625,1988,2014,98035,47.332269,-122.506939,5752,83379
21045,2016-09-24 20:00:00,195047.30921746037,5,1.0,894,63137,2.5,0,1,5,4,5743,987,1987,1963,98057,47.55707,-122.002317,4591,110543
21046,2016-09-24 21:00:00,711104.2359271753,4,3.5,9519,95519,3.0,0,2,2,9,457,4249,1953,1996,98155,47.441521,-121.859116,2432,41136
21047,2016-09-24 22:00:00,426510.3887224329,1,5.0,10733,144168,1.5,0,3,3,3,7611,265,1903,1949,98183,47.419148,-121.829654,1677,153408
21048,2016-09-24 23:00:00,356516.2399074185,10,5.0,8825,19553,2.5,0,0,1,8,3541,2156,1996,1971,98110,47.600116,-121.729762,5272,5322
