InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
569896,J5273,PRODUCT_429,36,10/29/2012 13:30,3.4748655581716967,16119.0,United Kingdom,125.09516009418108
569897,F7714,PRODUCT_91,79,10/29/2012 14:00,6.750954083412599,14388.0,United Kingdom,533.3253725895953
569898,23698,PRODUCT_393,60,10/29/2012 14:30,2.9810500142994036,15390.0,United Kingdom,178.8630008579642
569899,20770,PRODUCT_374,97,10/29/2012 15:00,8.53386481670377,16633.0,United Kingdom,827.7848872202658
569900,27143,PRODUCT_288,15,10/29/2012 15:30,4.769013603001589,,United Kingdom,71.53520404502385
569901,27932,PRODUCT_337,10,10/29/2012 16:00,0.13788495352936891,16682.0,United Kingdom,1.3788495352936891
569902,28410,PRODUCT_15,63,10/29/2012 16:30,6.12912967717265,17603.0,United Kingdom,386.13516966187694
569903,26619,PRODUCT_409,44,10/29/2012 17:00,2.05591173582177,16885.0,United Kingdom,90.46011637615787
569904,29618,PRODUCT_140,64,10/29/2012 17:30,0.8295716475527755,15342.0,United Kingdom,53.09258544337763
569905,26954,PRODUCT_277,48,10/29/2012 18:00,5.274103192425407,14824.0,United Kingdom,253.15695323641955
569906,22559,PRODUCT_493,31,10/29/2012 18:30,3.061615981078781,13338.0,United Kingdom,94.9100954134422
569907,27426,PRODUCT_411,70,10/29/2012 19:00,4.361027434624227,13209.0,Netherlands,305.2719204236959
569908,26833,PRODUCT_399,54,10/29/2012 19:30,5.818283515036218,15593.0,Spain,314.1873098119558
569909,22379,PRODUCT_398,10,10/29/2012 20:00,7.1530941377998944,14304.0,United Kingdom,71.53094137799894
569910,25627,PRODUCT_302,71,10/29/2012 20:30,5.015838767596433,12840.0,United Kingdom,356.12455249934675
569911,25350,PRODUCT_220,94,10/29/2012 21:00,1.9368992325952528,12114.0,United Kingdom,182.06852786395376
569912,28670,PRODUCT_491,11,10/29/2012 21:30,6.8882678688355625,,United Kingdom,75.7709465571912
569913,23403,PRODUCT_110,52,10/29/2012 22:00,4.963648216046764,16481.0,United Kingdom,258.1097072344317
569914,29531,PRODUCT_294,57,10/29/2012 22:30,2.801977373546281,15866.0,United Kingdom,159.712710292138
569915,21134,PRODUCT_413,56,10/29/2012 23:00,2.6589977216203713,17959.0,United Kingdom,148.9038724107408
569916,28917,PRODUCT_284,41,10/29/2012 23:30,6.921520764726106,16025.0,United Kingdom,283.7823513537703
569917,27066,PRODUCT_205,19,10/30/2012 00:00,3.053790443188028,16122.0,United Kingdom,58.02201842057253
569918,29692,PRODUCT_475,93,10/30/2012 00:30,3.8220227926718655,17958.0,United Kingdom,355.4481197184835
569919,21354,PRODUCT_122,7,10/30/2012 01:00,7.50261997601847,17348.0,United Kingdom,52.518339832129286
569920,23271,PRODUCT_355,5,10/30/2012 01:30,0.6859936495223806,16730.0,United Kingdom,3.429968247611903
569921,21574,PRODUCT_206,68,10/30/2012 02:00,4.458461208386014,12289.0,United Kingdom,303.17536217024895
569922,29122,PRODUCT_318,73,10/30/2012 02:30,3.032464939788527,17867.0,United Kingdom,221.3699406045625
569923,28103,PRODUCT_330,85,10/30/2012 03:00,5.0637810383498945,16993.0,Italy,430.42138825974104
569924,24020,PRODUCT_255,92,10/30/2012 03:30,5.5453931067827975,15791.0,United Kingdom,510.17616582401735
569925,29712,PRODUCT_448,13,10/30/2012 04:00,2.7888091546308735,15135.0,United Kingdom,36.254519010201356
569926,25375,PRODUCT_95,97,10/30/2012 04:30,3.977827904388151,12734.0,United Kingdom,385.84930672565065
569927,25341,PRODUCT_30,53,10/30/2012 05:00,13.204400700673782,,United Kingdom,699.8332371357104
569928,26186,PRODUCT_269,58,10/30/2012 05:30,2.009872172638599,16289.0,United Kingdom,116.57258601303874
569929,27121,PRODUCT_348,71,10/30/2012 06:00,5.826066153984789,12932.0,United Kingdom,413.65069693292
569930,24915,PRODUCT_72,60,10/30/2012 06:30,4.116165412144844,15147.0,United Kingdom,246.96992472869064
569931,21553,PRODUCT_457,42,10/30/2012 07:00,2.3784504246348734,12697.0,United Kingdom,99.89491783466468
569932,20448,PRODUCT_88,13,10/30/2012 07:30,0.9991953699737244,17125.0,United Kingdom,12.989539809658417
569933,24481,PRODUCT_33,89,10/30/2012 08:00,6.524280408429208,15331.0,United Kingdom,580.6609563501995
569934,22000,PRODUCT_386,84,10/30/2012 08:30,5.525392767705613,15430.0,Norway,464.1329924872715
569935,27770,PRODUCT_275,32,10/30/2012 09:00,2.6762589001157666,12918.0,United Kingdom,85.64028480370453
569936,20849,PRODUCT_363,16,10/30/2012 09:30,7.5420888357920495,17598.0,United Kingdom,120.67342137267279
569937,25218,PRODUCT_185,66,10/30/2012 10:00,6.773132590064206,,Portugal,447.02675094423756
569938,28509,PRODUCT_289,37,10/30/2012 10:30,8.500114185778052,12217.0,United Kingdom,314.50422487378796
569939,28635,PRODUCT_111,57,10/30/2012 11:00,2.8680382308189256,12860.0,Switzerland,163.47817915667875
569940,21740,PRODUCT_75,42,10/30/2012 11:30,4.478658684333818,14806.0,United Kingdom,188.10366474202036
569941,24334,PRODUCT_163,61,10/30/2012 12:00,4.079168661326377,13907.0,United Kingdom,248.829288340909
569942,25176,PRODUCT_31,46,10/30/2012 12:30,10.081103260532856,14546.0,United Kingdom,463.73074998451136
569943,27725,PRODUCT_480,96,10/30/2012 13:00,3.1821673528001453,14832.0,United Kingdom,305.4880658688139
569944,29954,PRODUCT_3,43,10/30/2012 13:30,5.646951340355555,17786.0,United Kingdom,242.81890763528887
569945,27494,PRODUCT_290,88,10/30/2012 14:00,3.3924066255333787,13194.0,United Kingdom,298.53178304693733
569946,21532,PRODUCT_368,67,10/30/2012 14:30,5.999746359599025,,United Kingdom,401.9830060931347
569947,26799,PRODUCT_469,49,10/30/2012 15:00,4.910114193625394,13256.0,United Kingdom,240.59559548764432
569948,29052,PRODUCT_278,73,10/30/2012 15:30,12.18037012889009,17387.0,United Kingdom,889.1670194089766
569949,21654,PRODUCT_475,80,10/30/2012 16:00,0.11050584630860438,17852.0,United Kingdom,8.84046770468835
569950,28838,PRODUCT_462,41,10/30/2012 16:30,4.449652726954238,15004.0,United Kingdom,182.43576180512375
569951,22746,PRODUCT_48,20,10/30/2012 17:00,3.0234477168484064,13691.0,United Kingdom,60.468954336968125
569952,24015,PRODUCT_473,33,10/30/2012 17:30,9.065162627287407,14840.0,United Kingdom,299.1503667004844
569953,29625,PRODUCT_13,80,10/30/2012 18:00,7.060985864457719,14865.0,United Kingdom,564.8788691566175
569954,29133,PRODUCT_188,83,10/30/2012 18:30,4.591721334351065,15511.0,United Kingdom,381.11287075113836
569955,26232,PRODUCT_353,53,10/30/2012 19:00,8.30368956524708,17502.0,United Kingdom,440.0955469580952
569956,28094,PRODUCT_355,19,10/30/2012 19:30,4.122607084016522,13657.0,United Kingdom,78.32953459631392
569957,28673,PRODUCT_268,12,10/30/2012 20:00,3.5746576070915164,15507.0,United Kingdom,42.895891285098195
569958,21722,PRODUCT_338,95,10/30/2012 20:30,1.453910169963188,16443.0,United Kingdom,138.12146614650285
569959,20937,PRODUCT_18,52,10/30/2012 21:00,9.474918323865644,12333.0,United Kingdom,492.6957528410135
569960,25144,PRODUCT_261,58,10/30/2012 21:30,2.257390486441486,17938.0,United Kingdom,130.9286482136062
569961,22786,PRODUCT_245,92,10/30/2012 22:00,2.6568708669646908,17717.0,United Kingdom,244.43211976075156
569962,27903,PRODUCT_237,28,10/30/2012 22:30,3.0193412773029573,15805.0,United Kingdom,84.54155576448281
569963,29542,PRODUCT_339,65,10/30/2012 23:00,2.4374039746593716,16969.0,United Kingdom,158.43125835285915
569964,21198,PRODUCT_162,21,10/30/2012 23:30,1.4463000716135515,14903.0,Switzerland,30.37230150388458
569965,20919,PRODUCT_431,47,10/31/2012 00:00,9.196983314202129,16921.0,United Kingdom,432.2582157675
569966,24208,PRODUCT_21,55,10/31/2012 00:30,5.117638962546515,15388.0,United Kingdom,281.47014294005834
569967,26596,PRODUCT_358,27,10/31/2012 01:00,7.006027271294389,17773.0,United Kingdom,189.1627363249485
569968,23602,PRODUCT_472,66,10/31/2012 01:30,2.683736077943313,15648.0,United Kingdom,177.12658114425864
569969,29222,PRODUCT_10,7,10/31/2012 02:00,2.549867937646,16765.0,United Kingdom,17.849075563522
569970,22497,PRODUCT_13,26,10/31/2012 02:30,2.8365094872986627,,Australia,73.74924666976523
569971,20052,PRODUCT_47,70,10/31/2012 03:00,0.6904950362220754,16357.0,United Kingdom,48.33465253554528
569972,24087,PRODUCT_156,54,10/31/2012 03:30,1.6107419446235305,13283.0,United Kingdom,86.98006500967065
569973,25277,PRODUCT_79,9,10/31/2012 04:00,2.5472114996513775,12004.0,United Kingdom,22.9249034968624
569974,24636,PRODUCT_68,35,10/31/2012 04:30,12.688605369088036,13325.0,United Kingdom,444.1011879180812
569975,24081,PRODUCT_37,72,10/31/2012 05:00,7.2490891131343265,13294.0,United Kingdom,521.9344161456715
569976,23177,PRODUCT_321,24,10/31/2012 05:30,5.700283149881098,,United Kingdom,136.80679559714636
569977,29571,PRODUCT_277,77,10/31/2012 06:00,3.3511104453511336,17156.0,United Kingdom,258.0355042920373
569978,29397,PRODUCT_483,49,10/31/2012 06:30,6.455974612682324,15463.0,Australia,316.34275602143384
569979,20382,PRODUCT_218,72,10/31/2012 07:00,0.5690972067957913,16428.0,United Kingdom,40.97499888929698
569980,29257,PRODUCT_199,96,10/31/2012 07:30,7.549598913617276,14737.0,United Kingdom,724.7614957072585
569981,24757,PRODUCT_97,68,10/31/2012 08:00,3.2918467639184525,15631.0,United Kingdom,223.84557994645476
569982,25742,PRODUCT_148,89,10/31/2012 08:30,0.0652977632101921,,United Kingdom,5.811500925707096
569983,24401,PRODUCT_129,28,10/31/2012 09:00,3.858864124026664,,United Kingdom,108.0481954727466
569984,20733,PRODUCT_194,6,10/31/2012 09:30,4.764185694275405,17756.0,United Kingdom,28.585114165652428
569985,20567,PRODUCT_244,40,10/31/2012 10:00,2.7999625318695287,,United Kingdom,111.99850127478115
569986,23927,PRODUCT_285,3,10/31/2012 10:30,1.0845214319968135,14279.0,United Kingdom,3.2535642959904405
569987,21818,PRODUCT_411,48,10/31/2012 11:00,7.834397657434671,12005.0,United Kingdom,376.0510875568642
569988,22408,PRODUCT_429,13,10/31/2012 11:30,4.597066041770151,12830.0,United Kingdom,59.76185854301196
569989,24667,PRODUCT_278,53,10/31/2012 12:00,4.939321330119337,17481.0,United Kingdom,261.7840304963249
569990,20035,PRODUCT_354,2,10/31/2012 12:30,6.721717136175727,16076.0,United Kingdom,13.443434272351453
569991,20568,PRODUCT_159,80,10/31/2012 13:00,1.7812671994126412,15688.0,United Kingdom,142.5013759530113
569992,23157,PRODUCT_85,15,10/31/2012 13:30,3.0491977849068226,,United Kingdom,45.73796677360234
569993,20832,PRODUCT_123,48,10/31/2012 14:00,8.188011641839786,12331.0,United Kingdom,393.02455880830973
569994,25677,PRODUCT_180,40,10/31/2012 14:30,1.0832546038314064,14982.0,Germany,43.330184153256255
569995,22186,PRODUCT_215,87,10/31/2012 15:00,4.704803737805342,16573.0,United Kingdom,409.3179251890648
569996,20178,PRODUCT_482,31,10/31/2012 15:30,7.3184740704584135,12799.0,United Kingdom,226.8726961842108
569997,24859,PRODUCT_184,35,10/31/2012 16:00,5.089021722470636,15380.0,United Kingdom,178.11576028647227
569998,26456,PRODUCT_235,98,10/31/2012 16:30,2.242427340710992,13500.0,United Kingdom,219.7578793896772
569999,28936,PRODUCT_127,17,10/31/2012 17:00,5.157154753247376,,United Kingdom,87.67163080520538
570000,20265,PRODUCT_193,38,10/31/2012 17:30,3.358647931919344,14669.0,United Kingdom,127.62862141293506
570001,26973,PRODUCT_457,53,10/31/2012 18:00,7.8575634221475115,16189.0,United Kingdom,416.4508613738181
570002,24687,PRODUCT_416,10,10/31/2012 18:30,0.9491447227476293,17755.0,United Kingdom,9.491447227476293
570003,24878,PRODUCT_117,6,10/31/2012 19:00,6.353106440235008,17743.0,United Kingdom,38.118638641410044
570004,26162,PRODUCT_408,44,10/31/2012 19:30,8.459392602204463,14051.0,United Kingdom,372.2132744969964
570005,25501,PRODUCT_329,63,10/31/2012 20:00,9.239155640568132,17237.0,United Kingdom,582.0668053557923
570006,28709,PRODUCT_1,70,10/31/2012 20:30,4.04461637320336,17060.0,United Kingdom,283.12314612423523
570007,23801,PRODUCT_350,34,10/31/2012 21:00,4.664857105294771,,United Kingdom,158.6051415800222
570008,26228,PRODUCT_146,89,10/31/2012 21:30,5.400066110942362,14433.0,United Kingdom,480.6058838738702
570009,23067,PRODUCT_385,68,10/31/2012 22:00,1.543278589641576,12292.0,United Kingdom,104.94294409562717
570010,21197,PRODUCT_307,49,10/31/2012 22:30,10.5239135119676,17805.0,United Kingdom,515.6717620864124
570011,26248,PRODUCT_101,58,10/31/2012 23:00,2.5144547215181516,,United Kingdom,145.83837384805278
570012,27818,PRODUCT_365,54,10/31/2012 23:30,2.9763586642740343,14078.0,United Kingdom,160.72336787079786
570013,20818,PRODUCT_404,99,11/01/2012 00:00,4.795912084103489,14305.0,United Kingdom,474.7952963262454
570014,25481,PRODUCT_239,87,11/01/2012 00:30,4.5057666726295595,14166.0,United Kingdom,392.00170051877166
570015,25669,PRODUCT_97,66,11/01/2012 01:00,6.152135489734837,13951.0,United Kingdom,406.04094232249923
570016,21124,PRODUCT_434,2,11/01/2012 01:30,6.571042109338544,12156.0,United Kingdom,13.142084218677088
570017,27087,PRODUCT_157,63,11/01/2012 02:00,5.791344121511361,17417.0,United Kingdom,364.8546796552157
570018,27853,PRODUCT_292,88,11/01/2012 02:30,2.6803408719932715,,United Kingdom,235.86999673540788
570019,21589,PRODUCT_171,54,11/01/2012 03:00,2.4152209748007802,16669.0,United Kingdom,130.42193263924213
570020,21373,PRODUCT_365,18,11/01/2012 03:30,0.3152262542675075,15819.0,United Kingdom,5.674072576815135
570021,S7148,PRODUCT_211,39,11/01/2012 04:00,5.178345214923892,17916.0,United Kingdom,201.9554633820318
570022,25909,PRODUCT_393,8,11/01/2012 04:30,1.129661993035488,15100.0,United Kingdom,9.037295944283905
570023,20215,PRODUCT_67,82,11/01/2012 05:00,5.233829937637779,15356.0,United Kingdom,429.1740548862979
570024,24413,PRODUCT_365,32,11/01/2012 05:30,4.223616202229424,14379.0,United Kingdom,135.15571847134157
570025,24005,PRODUCT_440,44,11/01/2012 06:00,2.3207557746137875,16388.0,United Kingdom,102.11325408300665
570026,26571,PRODUCT_96,18,11/01/2012 06:30,3.9479050604363097,16317.0,United Kingdom,71.06229108785358
570027,25932,PRODUCT_439,44,11/01/2012 07:00,0.089118514729142,14261.0,United Kingdom,3.9212146480822483
570028,26877,PRODUCT_156,94,11/01/2012 07:30,3.8257721677832666,,United Kingdom,359.62258377162703
570029,29240,PRODUCT_140,36,11/01/2012 08:00,1.3954029773491987,,United Kingdom,50.23450718457116
570030,27684,PRODUCT_465,61,11/01/2012 08:30,3.0537961088841534,16733.0,United Kingdom,186.28156264193336
570031,28361,PRODUCT_118,38,11/01/2012 09:00,4.677447565098447,12419.0,United Kingdom,177.743007473741
570032,26501,PRODUCT_135,41,11/01/2012 09:30,2.433069363989215,16931.0,United Kingdom,99.7558439235578
570033,25794,PRODUCT_157,57,11/01/2012 10:00,8.810707053215728,12247.0,United Kingdom,502.2103020332965
570034,22274,PRODUCT_321,19,11/01/2012 10:30,4.285274144163584,14772.0,United Kingdom,81.4202087391081
570035,26968,PRODUCT_459,47,11/01/2012 11:00,8.536917102574481,16649.0,United Kingdom,401.2351038210006
570036,20175,PRODUCT_90,40,11/01/2012 11:30,8.142950152156768,14651.0,United Kingdom,325.71800608627075
570037,H1866,PRODUCT_157,15,11/01/2012 12:00,8.64095994613971,17047.0,United Kingdom,129.61439919209565
570038,24093,PRODUCT_120,54,11/01/2012 12:30,4.336618830527094,16676.0,Italy,234.17741684846305
570039,24600,PRODUCT_387,48,11/01/2012 13:00,6.121930067272686,15127.0,United Kingdom,293.8526432290889
570040,29936,PRODUCT_59,30,11/01/2012 13:30,5.2839985530341895,14120.0,EIRE,158.51995659102568
570041,27148,PRODUCT_245,55,11/01/2012 14:00,7.3206506687954045,,United Kingdom,402.6357867837472
570042,27914,PRODUCT_91,31,11/01/2012 14:30,8.177485027784023,,United Kingdom,253.5020358613047
570043,V1304,PRODUCT_133,21,11/01/2012 15:00,3.116155101455224,,United Kingdom,65.4392571305597
570044,28400,PRODUCT_300,42,11/01/2012 15:30,6.367470205300978,15888.0,United Kingdom,267.4337486226411
570045,20020,PRODUCT_433,44,11/01/2012 16:00,5.765598173872262,12305.0,United Kingdom,253.68631965037955
570046,O2227,PRODUCT_370,16,11/01/2012 16:30,1.0117478809193754,14332.0,United Kingdom,16.187966094710006
570047,23686,PRODUCT_357,53,11/01/2012 17:00,2.7050319178538453,,United Kingdom,143.3666916462538
570048,25821,PRODUCT_145,76,11/01/2012 17:30,4.251726392934462,,Switzerland,323.13120586301915
570049,29933,PRODUCT_345,98,11/01/2012 18:00,4.613195748948677,12467.0,United Kingdom,452.0931833969703
570050,27086,PRODUCT_216,39,11/01/2012 18:30,2.652844810038082,14935.0,United Kingdom,103.4609475914852
570051,26788,PRODUCT_194,76,11/01/2012 19:00,7.0976118630805685,14743.0,Netherlands,539.4185015941232
570052,21382,PRODUCT_307,4,11/01/2012 19:30,5.5256861708813325,15444.0,United Kingdom,22.10274468352533
570053,20969,PRODUCT_281,15,11/01/2012 20:00,3.3569295307034555,,United Kingdom,50.353942960551834
570054,29288,PRODUCT_121,18,11/01/2012 20:30,5.46367934180907,12174.0,United Kingdom,98.34622815256326
570055,29944,PRODUCT_404,46,11/01/2012 21:00,4.5102160305088805,13233.0,United Kingdom,207.4699374034085
570056,27096,PRODUCT_308,84,11/01/2012 21:30,2.204480157333963,16333.0,United Kingdom,185.17633321605288
570057,26268,PRODUCT_49,86,11/01/2012 22:00,5.812724422547255,17099.0,United Kingdom,499.89430033906393
570058,29438,PRODUCT_269,93,11/01/2012 22:30,8.39455535483469,,Italy,780.6936479996261
570059,28176,PRODUCT_172,82,11/01/2012 23:00,5.961969160823164,17839.0,United Kingdom,488.88147118749947
570060,26342,PRODUCT_202,75,11/01/2012 23:30,4.596056070631157,14125.0,United Kingdom,344.7042052973368
570061,20746,PRODUCT_157,37,11/02/2012 00:00,8.18315650721317,16249.0,United Kingdom,302.7767907668873
570062,29221,PRODUCT_485,38,11/02/2012 00:30,3.697824051097714,12064.0,United Kingdom,140.51731394171313
570063,24131,PRODUCT_212,69,11/02/2012 01:00,0.9868842378785594,17148.0,United Kingdom,68.0950124136206
570064,25028,PRODUCT_352,50,11/02/2012 01:30,1.2090749657866886,12051.0,United Kingdom,60.45374828933443
570065,A4224,PRODUCT_198,88,11/02/2012 02:00,5.038046417893983,14616.0,United Kingdom,443.3480847746705
570066,27937,PRODUCT_92,47,11/02/2012 02:30,3.767620993253705,17759.0,United Kingdom,177.07818668292413
570067,20040,PRODUCT_185,35,11/02/2012 03:00,0.6888886303872432,14512.0,United Kingdom,24.111102063553513
570068,25328,PRODUCT_25,1,11/02/2012 03:30,7.040392211666114,16438.0,United Kingdom,7.040392211666114
570069,24141,PRODUCT_403,33,11/02/2012 04:00,3.9904797251043864,14040.0,United Kingdom,131.68583092844474
570070,27839,PRODUCT_18,72,11/02/2012 04:30,0.9762331296537017,15831.0,United Kingdom,70.28878533506652
570071,22095,PRODUCT_334,65,11/02/2012 05:00,4.571289713103067,12678.0,United Kingdom,297.13383135169937
570072,29706,PRODUCT_29,31,11/02/2012 05:30,1.8726076487527514,14569.0,United Kingdom,58.0508371113353
570073,20991,PRODUCT_147,8,11/02/2012 06:00,4.416890417897044,17098.0,United Kingdom,35.33512334317635
570074,28225,PRODUCT_240,52,11/02/2012 06:30,6.314558674904042,,United Kingdom,328.3570510950102
570075,21340,PRODUCT_407,45,11/02/2012 07:00,6.0929284353980115,17352.0,United Kingdom,274.1817795929105
570076,27037,PRODUCT_51,14,11/02/2012 07:30,6.038895957708401,15013.0,United Kingdom,84.54454340791762
570077,22039,PRODUCT_175,73,11/02/2012 08:00,7.693417544856654,16575.0,United Kingdom,561.6194807745358
570078,25888,PRODUCT_331,93,11/02/2012 08:30,4.3330780348006614,17848.0,United Kingdom,402.9762572364615
570079,26536,PRODUCT_60,60,11/02/2012 09:00,0.34789586669843064,14673.0,United Kingdom,20.87375200190584
570080,23645,PRODUCT_409,56,11/02/2012 09:30,3.3317695071361975,17604.0,Switzerland,186.57909239962706
570081,28004,PRODUCT_259,12,11/02/2012 10:00,4.265674455964705,15076.0,Channel Islands,51.18809347157646
570082,A5040,PRODUCT_284,87,11/02/2012 10:30,5.572742996729276,,United Kingdom,484.828640715447
570083,28878,PRODUCT_413,14,11/02/2012 11:00,2.947306841863019,13801.0,United Kingdom,41.26229578608227
570084,24272,PRODUCT_214,27,11/02/2012 11:30,2.593410655558813,,United Kingdom,70.02208770008795
570085,23136,PRODUCT_447,79,11/02/2012 12:00,3.908540281557101,14544.0,Belgium,308.774682243011
570086,20751,PRODUCT_183,4,11/02/2012 12:30,1.300777699058104,17574.0,United Kingdom,5.203110796232416
570087,24995,PRODUCT_419,56,11/02/2012 13:00,3.6821858004593833,13558.0,United Kingdom,206.20240482572547
570088,21189,PRODUCT_153,39,11/02/2012 13:30,5.114666653668652,15791.0,United Kingdom,199.47199949307745
570089,29293,PRODUCT_473,2,11/02/2012 14:00,8.822267997664625,17154.0,United Kingdom,17.64453599532925
570090,24581,PRODUCT_361,4,11/02/2012 14:30,0.5065434234048203,12802.0,United Kingdom,2.026173693619281
570091,25238,PRODUCT_164,76,11/02/2012 15:00,5.563964816535596,,United Kingdom,422.8613260567053
570092,27107,PRODUCT_44,8,11/02/2012 15:30,4.4397039959247975,15134.0,United Kingdom,35.51763196739838
570093,28624,PRODUCT_425,48,11/02/2012 16:00,1.6571321836622022,15533.0,United Kingdom,79.5423448157857
570094,22901,PRODUCT_70,69,11/02/2012 16:30,0.6952661854917834,14744.0,United Kingdom,47.97336679893306
570095,25544,PRODUCT_53,66,11/02/2012 17:00,7.835365685126565,14672.0,United Kingdom,517.1341352183533
570096,25314,PRODUCT_35,35,11/02/2012 17:30,7.868935632924861,16892.0,United Kingdom,275.4127471523702
570097,28589,PRODUCT_397,10,11/02/2012 18:00,10.390535055616798,12383.0,United Kingdom,103.90535055616797
570098,24738,PRODUCT_397,68,11/02/2012 18:30,1.4244528100980682,,United Kingdom,96.86279108666864
570099,27695,PRODUCT_311,69,11/02/2012 19:00,5.385573944884675,12066.0,United Kingdom,371.6046021970426
570100,23063,PRODUCT_281,76,11/02/2012 19:30,3.1026036668449786,15475.0,United Kingdom,235.79787868021836
570101,23203,PRODUCT_330,91,11/02/2012 20:00,1.7616900038009646,15407.0,United Kingdom,160.31379034588778
570102,29465,PRODUCT_285,12,11/02/2012 20:30,3.0374740992689993,12872.0,United Kingdom,36.44968919122799
570103,27443,PRODUCT_157,97,11/02/2012 21:00,1.2464591956965556,15631.0,United Kingdom,120.9065419825659
570104,22008,PRODUCT_419,82,11/02/2012 21:30,5.0411763591777605,,Italy,413.37646145257634
570105,23352,PRODUCT_1,12,11/02/2012 22:00,2.6469751151297722,12590.0,United Kingdom,31.76370138155727
570106,21157,PRODUCT_259,37,11/02/2012 22:30,5.9367653413893295,15416.0,United Kingdom,219.6603176314052
570107,20803,PRODUCT_473,77,11/02/2012 23:00,2.412295855419705,13907.0,United Kingdom,185.74678086731728
570108,22637,PRODUCT_413,52,11/02/2012 23:30,4.08565581804479,16410.0,United Kingdom,212.4541025383291
570109,26785,PRODUCT_262,81,11/03/2012 00:00,4.24506302598745,12820.0,United Kingdom,343.8501051049834
570110,25549,PRODUCT_77,44,11/03/2012 00:30,1.4192648142045274,17785.0,United Kingdom,62.447651824999205
570111,24133,PRODUCT_105,43,11/03/2012 01:00,6.393976210984821,13931.0,United Kingdom,274.9409770723473
570112,20748,PRODUCT_416,16,11/03/2012 01:30,4.434225300551534,12057.0,United Kingdom,70.94760480882455
570113,29056,PRODUCT_387,54,11/03/2012 02:00,5.907266223836592,13380.0,United Kingdom,318.99237608717596
570114,23870,PRODUCT_7,95,11/03/2012 02:30,4.338570833528222,,United Kingdom,412.1642291851811
570115,20317,PRODUCT_479,63,11/03/2012 03:00,1.177890041095576,15790.0,United Kingdom,74.20707258902128
570116,20130,PRODUCT_295,74,11/03/2012 03:30,3.5437642842533954,17825.0,United Kingdom,262.23855703475124
570117,22163,PRODUCT_45,10,11/03/2012 04:00,4.0527542461409345,15163.0,United Kingdom,40.52754246140935
570118,28433,PRODUCT_58,5,11/03/2012 04:30,0.9557337302442832,14928.0,United Kingdom,4.778668651221416
570119,22067,PRODUCT_139,55,11/03/2012 05:00,1.3299086383458198,,United Kingdom,73.1449751090201
570120,23144,PRODUCT_425,97,11/03/2012 05:30,3.302492939025631,12316.0,United Kingdom,320.3418150854862
570121,25374,PRODUCT_422,40,11/03/2012 06:00,5.842139714411495,12156.0,United Kingdom,233.6855885764598
570122,28711,PRODUCT_125,81,11/03/2012 06:30,1.4073275111089192,,United Kingdom,113.99352839982245
570123,22811,PRODUCT_71,14,11/03/2012 07:00,7.106933230420871,12245.0,United Kingdom,99.4970652258922
570124,28148,PRODUCT_480,73,11/03/2012 07:30,5.838448638455036,14333.0,United Kingdom,426.20675060721766
570125,28173,PRODUCT_284,19,11/03/2012 08:00,2.198470093571402,13338.0,United Kingdom,41.77093177785664
570126,26410,PRODUCT_100,12,11/03/2012 08:30,3.9050867114629497,14467.0,United Kingdom,46.8610405375554
570127,29130,PRODUCT_236,68,11/03/2012 09:00,5.002427274590643,16089.0,United Kingdom,340.1650546721637
570128,23266,PRODUCT_28,96,11/03/2012 09:30,3.3618608802835883,15901.0,United Kingdom,322.7386445072245
570129,24056,PRODUCT_129,17,11/03/2012 10:00,6.6569414683519135,13915.0,United Kingdom,113.16800496198253
570130,29195,PRODUCT_282,38,11/03/2012 10:30,6.719346824034852,14883.0,United Kingdom,255.33517931332437
570131,26995,PRODUCT_383,21,11/03/2012 11:00,5.5498849969544075,13031.0,United Kingdom,116.54758493604255
570132,20889,PRODUCT_105,29,11/03/2012 11:30,6.9149731274050605,13978.0,United Kingdom,200.53422069474675
570133,21029,PRODUCT_80,68,11/03/2012 12:00,5.668669562980257,,United Kingdom,385.46953028265744
570134,27598,PRODUCT_13,51,11/03/2012 12:30,4.703630963101458,14418.0,United Kingdom,239.88517911817434
570135,23145,PRODUCT_276,59,11/03/2012 13:00,0.6706317764613772,17729.0,United Kingdom,39.56727481122125
570136,22657,PRODUCT_80,27,11/03/2012 13:30,6.346600760276221,17858.0,United Kingdom,171.35822052745797
570137,21016,PRODUCT_132,53,11/03/2012 14:00,9.391347803428495,15806.0,United Kingdom,497.7414335817102
570138,28790,PRODUCT_305,72,11/03/2012 14:30,6.470885523879932,,United Kingdom,465.9037577193551
570139,28026,PRODUCT_71,80,11/03/2012 15:00,1.5961190703868327,17463.0,United Kingdom,127.6895256309466
570140,27559,PRODUCT_177,93,11/03/2012 15:30,6.1188261693216965,15198.0,United Kingdom,569.0508337469178
570141,27753,PRODUCT_361,26,11/03/2012 16:00,2.07683366071794,12727.0,United Kingdom,53.99767517866644
570142,25648,PRODUCT_418,60,11/03/2012 16:30,6.3607176390369755,16768.0,United Kingdom,381.6430583422185
570143,26722,PRODUCT_445,53,11/03/2012 17:00,8.125579059853994,15125.0,United Kingdom,430.6556901722617
570144,29489,PRODUCT_88,14,11/03/2012 17:30,0.705508576370379,,United Kingdom,9.877120069185306
570145,28280,PRODUCT_57,3,11/03/2012 18:00,7.319114423284964,15500.0,United Kingdom,21.957343269854892
